2014.12.02 04:15,1.24620,1.24639,1.24618,1.24619,380
2014.12.02 04:30,1.24620,1.24644,1.24612,1.24638,420
2014.12.02 04:45,1.24639,1.24645,1.24616,1.24641,373
2014.12.02 05:00,1.24641,1.24654,1.24637,1.24649,239
2014.12.02 05:15,1.24649,1.24674,1.24646,1.24649,323
2014.12.02 05:30,1.24649,1.24673,1.24617,1.24647,1055
2014.12.02 05:45,1.24647,1.24673,1.24636,1.24650,795
2014.12.02 06:00,1.24651,1.24692,1.24638,1.24683,853
2014.12.02 06:15,1.24683,1.24683,1.24656,1.24657,454
2014.12.02 06:30,1.24658,1.24668,1.24638,1.24652,629
2014.12.02 06:45,1.24651,1.24654,1.24635,1.24642,396
2014.12.02 07:00,1.24645,1.24651,1.24635,1.24638,388
2014.12.02 07:15,1.24638,1.24652,1.24634,1.24637,296
2014.12.02 07:30,1.24637,1.24646,1.24610,1.24627,337
2014.12.02 07:45,1.24627,1.24639,1.24606,1.24637,351
2014.12.02 08:00,1.24637,1.24647,1.24616,1.24622,400
2014.12.02 08:15,1.24621,1.24664,1.24618,1.24643,404
2014.12.02 08:30,1.24644,1.24653,1.24615,1.24653,634
2014.12.02 08:45,1.24654,1.24662,1.24612,1.24621,701
2014.12.02 09:00,1.24623,1.24625,1.24511,1.24511,868
2014.12.02 09:15,1.24511,1.24568,1.24490,1.24563,1110
2014.12.02 09:30,1.24563,1.24600,1.24547,1.24587,1127
2014.12.02 09:45,1.24588,1.24603,1.24521,1.24530,1338
2014.12.02 10:00,1.24529,1.24564,1.24397,1.24468,1978
2014.12.02 10:15,1.24467,1.24467,1.24378,1.24453,2086
2014.12.02 10:30,1.24453,1.24453,1.24340,1.24373,2181
2014.12.02 10:45,1.24373,1.24440,1.24323,1.24394,1862
